200,17
200,17
200,19
200,21
200,16
200,17
200,18
200,17
200,17
200,15
200,15
200,19
200,19
200,16
200,17
200,17
200,20
200,19
200,16
200,16
200,17
200,16
200,19
200,18
200,16
200,14
200,16
200,14
200,15
200,17
200,16
200,18
200,15
200,15
200,16
200,18
200,16
200,19
200,16
200,22
200,20
200,16
200,18
200,22
200,23
200,17
200,20
200,19
200,20
200,18
200,17
200,19
200,17
200,16
200,15
200,16
200,21
200,20
200,15
200,18
200,20
200,19
200,22
200,16
200,18
200,16
200,17
200,20
200,20
200,17
200,17
200,22
200,22
200,21
200,21
200,21
200,17
200,20
200,19
200,16
200,16
200,19
200,20
200,16
200,16
200,19
200,22
200,20
200,19
200,17
200,20
200,20
200,20
200,20
200,16
200,18
200,18
200,21
200,20
200,17
200,21
200,20
200,29
200,19
200,21
200,15
200,20
200,21
200,20
200,15
200,16
200,19
200,17
200,16
200,16
200,19
200,17
200,17
200,20
200,20
200,20
200,20
200,20
200,21
200,17
200,19
200,16
200,16
200,15
200,16
200,22
200,19
200,17
200,17
200,18
200,17
200,20
200,22
200,22
200,19
200,18
200,19
200,15
200,21
200,17
200,15
200,16
200,18
200,15
200,21
200,16
200,19
200,21
200,20
200,20
200,19
200,16
200,19
200,18
200,14
200,15
200,19
200,17
200,17
200,21
200,16
200,20
200,19
200,20
200,21
200,17
200,19
200,19
200,19
200,16
200,22
200,19
200,16
200,20
200,19
200,19
200,14
200,14
200,19
200,16
200,19
200,14
200,16
200,14
200,17
200,20
200,20
200,17
200,17
200,16
200,16
200,19
200,18
200,19
200,17
200,20
200,18
200,19
200,19
200,19
200,19
200,17
200,16
200,16
200,20
200,16
200,20
200,19
200,17
200,15
200,20
200,20
200,21
200,21
200,19
200,20
200,18
200,19
200,17
200,19
200,20
200,15
200,20
200,19
200,16
200,17
200,15
200,19
200,22
200,14
200,20
200,19
200,16
200,19
200,15
200,14
200,14
200,16
200,20
200,19
200,19
200,19
200,18
200,16
200,16
200,20
200,18
200,16
200,15
200,16
200,15
200,17
200,15
200,15
200,18
200,19
200,17
200,15
200,14
200,20
200,17
200,17
200,20
200,21
200,21
200,15
200,15
200,14
200,17
200,19
200,15
200,15
200,14
200,16
200,21
200,19
200,19
200,21
200,16
200,19
200,16
200,16
200,19
200,19
200,20
200,17
200,17
200,19
200,18
200,20
200,20
200,15
200,23
200,17
200,16
200,16
200,15
200,17
200,20
200,14
200,17
200,14
200,15
200,16
200,16
200,15
200,15
200,15
200,18
200,17
200,16
200,16
200,16
200,15
200,19
200,22
200,16
200,16
200,19
200,20
200,20
200,19
200,15
200,16
200,15
200,20
200,16
200,16
200,14
200,16
200,19
200,15
200,16
200,16
200,18
200,16
200,16
200,15
200,15
200,17
200,16
200,16
200,16
200,17
200,19
200,20
200,18
200,15
200,25
200,19
200,15
200,19
200,21
200,15
200,14
200,15
200,15
200,17
200,16
200,18
200,18
200,19
200,19
200,15
200,14
200,14
200,16
200,19
200,17
200,14
200,16
200,15
200,16
200,14
200,14
200,16
200,16
200,15
200,14
200,13
200,15
200,18
200,18
200,16
200,16
200,20
200,14
200,15
200,14
200,18
200,21
200,19
200,15
200,17
200,14
200,16
200,17
200,15
200,15
200,17
200,19
200,20
200,15
200,16
200,19
200,26
200,15
200,13
200,14
200,17
200,16
200,20
200,16
200,15
200,17
200,20
200,17
200,15
200,18
200,19
200,16
200,16
200,18
200,19
200,14
200,16
200,17
200,19
200,15
200,15
200,16
200,17
200,19
200,17
200,14
200,16
200,15
200,18
200,20
200,17
200,18
200,20
200,18
200,19
