200,13
200,12
200,14
200,12
200,14
200,12
200,12
200,16
200,13
200,14
200,13
200,14
200,16
200,16
200,14
200,13
200,13
200,12
200,12
200,14
200,13
200,19
200,15
200,16
200,15
200,17
200,15
200,17
200,18
200,17
200,15
200,12
200,13
200,12
200,14
200,14
200,13
200,15
200,14
200,13
200,17
200,12
200,13
200,12
200,12
200,12
200,13
200,13
200,19
200,12
200,12
200,13
200,14
200,16
200,14
200,12
200,14
200,14
200,17
200,17
200,14
200,13
200,14
200,13
200,16
200,14
200,13
200,17
200,15
200,14
200,15
200,15
200,13
200,14
200,14
200,16
200,14
200,17
200,15
200,17
200,15
200,14
200,18
200,13
200,16
200,14
200,18
200,12
200,18
200,13
200,17
200,12
200,17
200,13
200,17
200,15
200,17
200,14
200,17
200,14
200,17
200,17
200,17
200,16
200,14
200,15
200,17
200,12
200,14
200,13
200,12
200,12
200,12
200,12
200,12
200,12
200,15
200,12
200,13
200,13
200,17
200,16
200,15
200,16
200,18
200,13
200,15
200,18
200,14
200,16
200,19
200,16
200,12
200,14
200,16
200,14
200,12
200,13
200,13
200,13
200,13
200,16
200,15
200,14
200,17
200,17
200,23
200,15
200,12
200,15
200,17
200,16
200,19
200,18
200,15
200,15
200,13
200,14
200,13
200,18
200,13
200,12
200,19
200,12
200,13
200,13
200,12
200,15
200,15
200,17
200,17
200,17
200,15
200,16
200,14
200,19
200,15
200,17
200,16
200,15
200,14
200,16
200,17
200,15
200,17
200,13
200,13
200,12
200,13
200,12
200,14
200,13
200,13
200,14
200,18
200,14
200,17
200,19
200,16
200,18
200,18
200,13
200,14
200,15
200,13
200,13
200,12
200,13
200,14
200,18
200,17
200,17
200,16
200,14
200,16
200,15
200,28
200,18
200,13
200,14
200,18
200,18
200,17
200,19
200,17
200,17
200,20
200,25
200,18
200,20
200,27
200,18
200,22
200,17
200,20
200,23
200,22
200,47
200,46
200,31
200,18
200,18
200,21
200,17
200,21
200,19
200,18
200,22
200,18
200,18
200,18
200,16
200,17
200,18
200,15
200,18
200,18
200,18
200,17
200,17
200,17
200,20
200,24
200,13
200,16
200,16
200,16
200,15
200,16
200,17
200,16
200,15
200,17
200,14
200,17
200,14
200,17
200,17
200,17
200,16
200,15
200,17
200,13
200,16
200,17
200,18
200,17
200,18
200,13
200,17
200,17
200,16
200,13
200,16
200,13
200,14
200,20
200,18
200,19
200,16
200,17
200,17
200,15
200,20
200,13
200,13
200,15
200,14
200,14
200,14
200,16
200,12
200,12
200,12
200,12
200,13
200,18
200,17
200,13
200,13
200,13
200,18
200,14
200,12
200,16
200,16
200,18
200,16
200,18
200,16
200,12
200,15
200,12
200,15
200,15
200,16
200,17
200,13
200,12
200,14
200,13
200,15
200,14
200,17
200,15
200,17
200,13
200,17
200,13
200,13
200,16
200,12
200,15
200,16
200,12
200,17
200,12
200,17
200,15
200,13
200,12
200,15
200,12
200,12
200,15
200,13
200,12
200,15
200,15
200,14
200,16
200,13
200,13
200,15
200,14
200,13
200,14
200,12
200,12
200,12
200,14
200,12
200,12
200,12
200,13
200,13
200,14
200,17
200,19
200,15
200,14
200,15
200,14
200,13
200,14
200,13
200,13
200,12
200,12
200,13
200,12
200,14
200,17
200,14
200,16
200,13
200,13
200,13
200,20
200,14
200,14
200,12
200,15
200,13
200,13
200,14
200,17
200,12
200,17
200,13
200,13
200,13
200,12
200,12
200,13
200,13
200,14
200,12
200,12
200,12
200,15
200,13
200,18
200,13
200,13
200,13
200,12
200,16
200,13
200,13
200,14
200,12
200,12
200,13
200,16
200,13
200,13
200,14
200,15
200,16
200,14
200,12
200,13
200,12
200,16
200,14
200,12
200,16
200,22
200,12
200,12
200,13
200,17
200,13
200,15
200,15
200,15
200,16
200,19
200,15
200,13
200,13
200,16
200,13
200,12
200,12
200,13
200,13
200,14
200,13
200,13
200,14
200,14
200,14
200,14
200,13
200,16
200,14
200,15
200,15
200,14
200,13
200,13
200,17
200,16
200,14
200,13
200,14
200,20
200,16
200,16
200,14
200,16
200,15
200,16
